condition_concept_id,concept_name,vocabulary_id
436235,Taste sense altered,SNOMED
436246,Reduced libido,SNOMED
436252,Closed fracture of shaft of tibia,SNOMED
436254,Closed fractures of multiple bones of lower limb,SNOMED
436265,Open wound of multiple sites of one lower limb AND thigh without complication,SNOMED
436289,Toxic effect of chiefly nonmedicinal substance,SNOMED
261881,Trauma and postoperative pulmonary insufficiency,SNOMED
261883,Empyema with fistula,SNOMED
436339,Bacterial infection due to Klebsiella pneumoniae,SNOMED
436348,Primary malignant neoplasm of anal canal,SNOMED
436366,Benign neoplasm of testis,SNOMED
436393,Focal choroiditis AND chorioretinitis of other posterior pole,SNOMED
312336,Arterial aneurysm,SNOMED
312773,Mechanical complication due to heart valve prosthesis,SNOMED
436446,Cracked tooth,SNOMED
436466,Balanoposthitis,SNOMED
436544,Open fracture of distal end of ulna,SNOMED
436634,Acariasis,SNOMED
436640,Primary malignant neoplasm of long bone of lower limb,SNOMED
440383,Depressive disorder,SNOMED
436642,Behcet's syndrome,SNOMED
440388,Developmental coordination disorder,SNOMED
436651,Hodgkin's disease of extranodal AND/OR solid organ site,SNOMED
436672,Disorder of copper metabolism,SNOMED
440392,Retinal vascular occlusion,SNOMED
440409,Disorder of orbit proper,SNOMED
440417,Pulmonary embolism,SNOMED
436676,Posttraumatic stress disorder,SNOMED
436741,Vulvodynia,SNOMED
436837,Closed fracture of neck of radius,SNOMED
436839,Closed fracture of metacarpal bone,SNOMED
437092,Physiological development failure,SNOMED
440422,Noise-induced hearing loss,SNOMED
440426,Vertigo as late effect of stroke,SNOMED
440436,Mucositis following therapy,SNOMED
437113,Asthenia,SNOMED
440525,Prematurity of fetus,SNOMED
437118,Open fracture of shaft of fibula,SNOMED
437120,Closed traumatic dislocation of joint of foot,SNOMED
437121,Open fracture of lower end of humerus,SNOMED
437191,Antibacterial drug adverse reaction,SNOMED
437202,Giardiasis,SNOMED
437222,Respiratory syncytial virus infection,SNOMED
312998,Pain in thoracic spine,SNOMED
437240,Carcinoma in situ of skin of upper limb and shoulder,SNOMED
313007,Congenital insufficiency of mitral valve,SNOMED
313209,Left bundle branch hemiblock,SNOMED
313232,Hemodialysis-associated hypotension,SNOMED
313608,Closed fracture of T7-T12 level with spinal cord injury,SNOMED
437246,Vitamin B deficiency,SNOMED
437251,Benign neoplasm of pituitary gland and craniopharyngeal duct,SNOMED
437257,Continuous acute alcoholic intoxication in alcoholism,SNOMED
437262,Common peroneal nerve lesion,SNOMED
437273,Pseudoexfoliation glaucoma,SNOMED
437306,Transient global amnesia,SNOMED
437366,Contracture of tendon sheath,SNOMED
437420,Late effect of injury to internal organ,SNOMED
437456,Poisoning by anticonvulsant,SNOMED
437523,Dependent personality disorder,SNOMED
437528,"Bipolar affective disorder, currently depressed, moderate",SNOMED
440530,Oropharyngeal dysphagia,SNOMED
314054,Aortic valve disorder,SNOMED
440538,Closed fracture of lower end of radius AND ulna,SNOMED
440556,Closed transcervical fracture of femur,SNOMED
314099,Abnormal fetal heart rate,SNOMED
314370,Endocardial fibroelastosis,SNOMED
440558,Closed traumatic dislocation of interphalangeal joint of finger,SNOMED
440577,Late effect of radiation,SNOMED
440655,"Malignant neoplasm of tongue, tip and lateral border",SNOMED
440692,"Cocaine dependence, episodic",SNOMED
440713,Posterior synechiae,SNOMED
440735,Rheumatic fever without heart involvement,SNOMED
440794,Elderly primigravida - delivered,SNOMED
440820,Contracture of wrist joint,SNOMED
314379,First degree atrioventricular block,SNOMED
440840,Neonatal candidiasis,SNOMED
440847,Neonatal jaundice associated with preterm delivery,SNOMED
437663,Fever,SNOMED
437693,Open fracture of shaft of tibia,SNOMED
437784,Infectious mononucleosis,SNOMED
437818,"Hodgkin's disease of lymph nodes of head, face AND/OR neck",SNOMED
440878,Open wound of jaw without complication,SNOMED
437851,Open angle with borderline intraocular pressure,SNOMED
314423,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",SNOMED
437936,Amniotic cavity infection - delivered,SNOMED
437966,Calcium deposits in tendon,SNOMED
314457,Congenital stenosis of aortic valve,SNOMED
438028,Poisoning by drug AND/OR medicinal substance,SNOMED
438047,Contusion of orbital tissues,SNOMED
438064,Bacterial infection due to Pseudomonas,SNOMED
314487,Pulmonary function studies abnormal,SNOMED
438066,Chlamydial infection,SNOMED
438090,"Overlapping malignant neoplasm of rectum, anus and anal canal",SNOMED
438170,Acute myocardial infarction of inferior wall,SNOMED
438208,Atrophic vulva,SNOMED
438252,Spontaneous ecchymosis,SNOMED
438297,"Mechanical complication of cardiac device, implant AND/OR graft",SNOMED
438456,Drug-induced mucositis,SNOMED
438478,Hemorrhage in early pregnancy,SNOMED
438531,Chondromalacia,SNOMED
438532,Swan-neck deformity,SNOMED
314658,Cardiomegaly,SNOMED
438543,"Gestation period, 36 weeks",SNOMED
438555,Cyanosis,SNOMED
314664,Long QT syndrome,SNOMED
438567,Adult failure to thrive syndrome,SNOMED
438578,"Open fracture of mandible, angle of jaw",SNOMED
440940,Methicillin resistant Staphylococcus aureus infection,SNOMED
440973,Benign neoplasm of long bones of lower limb,SNOMED
440985,Phobia,SNOMED
440987,Drug-induced hallucinosis,SNOMED
438725,Disorder of magnesium metabolism,SNOMED
438744,Acute posterior multifocal placoid pigment epitheliopathy,SNOMED
314665,Atrial flutter,SNOMED
440988,Antisocial personality disorder,SNOMED
438749,Posterior subcapsular polar senile cataract,SNOMED
438814,Delayed AND/OR excessive hemorrhage following molar AND/OR ectopic pregnancy,SNOMED
438983,Malignant melanoma of skin of upper limb,SNOMED
440990,Chorea,SNOMED
438997,Neoplasm of uncertain behavior of meninges,SNOMED
440998,Peripheral chorioretinal scars,SNOMED
441016,Peripheral anterior synechiae,SNOMED
441025,Stenosis of lacrimal canaliculi,SNOMED
439013,Insomnia disorder related to another mental disorder,SNOMED
439045,Mediastinitis,SNOMED
439053,Exostosis of jaw,SNOMED
439137,Neonatal jaundice due to delayed conjugation,SNOMED
439162,Closed fracture of medial malleolus,SNOMED
439228,Sulfonamide adverse reaction,SNOMED
439246,"Mixed bipolar affective disorder, severe, with psychosis",SNOMED
439294,"Malignant neoplasm of head, neck and face",SNOMED
439524,Achilles bursitis,SNOMED
439666,Contracture of multiple joints,SNOMED
441092,Advanced maternal age gravida,SNOMED
439674,Chronic viral hepatitis B without delta-agent,SNOMED
441153,Closed supracondylar fracture of femur,SNOMED
441154,Open bimalleolar fracture,SNOMED
441155,Closed trimalleolar fracture,SNOMED
441172,Late effect of burn,SNOMED
441177,Second degree burn of upper limb,SNOMED
441259,Non-thrombocytopenic purpura,SNOMED
441261,Episodic acute alcoholic intoxication in alcoholism,SNOMED
441266,Thiamin deficiency,SNOMED
441277,Mixed receptive-expressive language disorder,SNOMED
439697,Hypertensive renal disease with renal failure,SNOMED
439717,Active cochleovestibular Ménière's disease,SNOMED
441284,Open-angle glaucoma,SNOMED
314666,Old myocardial infarction,SNOMED
439780,Autistic disorder,SNOMED
314963,Giant cell arteritis,SNOMED
441364,Complication of the puerperium,SNOMED
441422,Closed fracture of humerus,SNOMED
441460,Late effect of sprain AND/OR strain without tendon injury,SNOMED
441481,Adult victim of abuse,SNOMED
439795,Minimal cognitive impairment,SNOMED
439857,Parainfluenza virus pneumonia,SNOMED
441521,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,SNOMED
441536,Mixed acid-base balance disorder,SNOMED
441594,Dysphasia,SNOMED
441628,Menopausal and postmenopausal disorders,SNOMED
441641,Delivery normal,SNOMED
441678,"Gestation period, 33 weeks",SNOMED
439926,Malaise and fatigue,SNOMED
439961,Superficial injury without infection,SNOMED
439968,Late effect of tendon injury,SNOMED
439996,Anticoagulant adverse reaction,SNOMED
440002,Poisoning by sedative AND/OR hypnotic,SNOMED
440005,Complication of medical care,SNOMED
315078,Palpitations,SNOMED
315282,Rheumatic disease of aortic valve,SNOMED
440029,Viral disease,SNOMED
440039,Specific viral infections,SNOMED
440053,Infestation by insect,SNOMED
440063,"Benign neoplasm of pancreas, excluding islets of Langerhans",SNOMED
441788,Human papilloma virus infection,SNOMED
441800,Primary malignant neoplasm of descending colon,SNOMED
440086,Child attention deficit disorder,SNOMED
440140,Polypoid sinus degeneration,SNOMED
440207,Hypoplastic left heart syndrome,SNOMED
440321,Helicobacter-associated disease,SNOMED
315286,Chronic ischemic heart disease,SNOMED
440329,Herpes zoster without complication,SNOMED
315296,Preinfarction syndrome,SNOMED
441818,Hemangioma,SNOMED
441848,Cranial nerve disorder,SNOMED
441868,Optic disc swelling,SNOMED
441906,Prolapse of urethra,SNOMED
440360,Pure hyperglyceridemia,SNOMED
316127,Vitreous opacities,SNOMED
316137,Phlebitis and/or thrombophlebitis of iliac vein,SNOMED
440371,Disorder of immune function,SNOMED
440379,Episodic opioid dependence,SNOMED
440382,Learning difficulties,SNOMED
440396,Glaucoma associated with ocular trauma,SNOMED
316356,Hodgkin's disease of lymph nodes of multiple sites,SNOMED
441928,Localized scleroderma,SNOMED
441974,Closed fracture of forearm,SNOMED
440457,Threatened miscarriage,SNOMED
441980,Closed fracture of foot,SNOMED
442011,Mechanical complication due to cardiac pacemaker electrode,SNOMED
440532,Heavy-for-dates at birth regardless of gestation period,SNOMED
440583,Secondary AND/OR recurrent hemorrhage as early complication of trauma,SNOMED
316427,Aneurysm of coronary vessels,SNOMED
440615,Effect of exposure to external cause,SNOMED
440647,Sexually transmitted infectious disease,SNOMED
440649,Primary malignant neoplasm of head of pancreas,SNOMED
442102,Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity,SNOMED
440668,Benign neoplasm of tongue,SNOMED
316428,Hypertrophic obstructive cardiomyopathy,SNOMED
440676,Neoplasm of uncertain behavior of brain and spinal cord,SNOMED
316432,Right bundle branch block AND left anterior fascicular block,SNOMED
440685,"Nondependent alcohol abuse, episodic",SNOMED
440689,Agranulocytosis,SNOMED
316437,Cerebral atherosclerosis,SNOMED
440690,Social phobia,SNOMED
316447,Chronic hypotension,SNOMED
440693,Continuous opioid dependence,SNOMED
440700,Communicating hydrocephalus,SNOMED
440705,Adhesions of iris,SNOMED
440812,Pathological fracture - lower leg,SNOMED
316993,Tricuspid valve disorder,SNOMED
442111,Benign neoplasm of ascending colon,SNOMED
440846,"Blood coagulation disorder, categorized by value of screening test",SNOMED
440849,Closed fracture of body of mandible,SNOMED
440856,Open fracture of shaft of femur,SNOMED
440919,Poisoning by methadone,SNOMED
440930,Adverse effect of radiation therapy,SNOMED
442167,Neoplasm of uncertain behavior of craniopharyngeal duct,SNOMED
440965,Hodgkin's disease of intrathoracic lymph nodes,SNOMED
440989,Intermittent explosive disorder,SNOMED
316995,Coronary occlusion,SNOMED
442173,Secondary malignant neoplasm of spleen,SNOMED
441051,Thoracic aortic aneurysm without rupture,SNOMED
442268,Open wound of toe without complication,SNOMED
441077,Stenosis of cervix,SNOMED
441267,Cystic fibrosis,SNOMED
442274,Oligomenorrhea,SNOMED
442299,Injury of female external genital organs,SNOMED
441283,Recurrent iridocyclitis,SNOMED
441406,Disorder of fetus or newborn,SNOMED
441465,Accidental poisoning by alcoholic beverage,SNOMED
442441,Grand multiparity with antenatal problem,SNOMED
442442,Elderly primigravida with antenatal problem,SNOMED
441534,"Severe major depression, single episode, without psychotic features",SNOMED
441541,Lymphocytopenia,SNOMED
441545,Somatization disorder,SNOMED
442564,Injury of thigh,SNOMED
441547,Oppositional defiant disorder,SNOMED
442609,Friction blister without infection,SNOMED
441582,Anterior scleritis,SNOMED
441604,Acute appendicitis without peritonitis,SNOMED
441793,Helminth infection,SNOMED
441819,"Carcinoma in situ of lip, oral cavity and pharynx",SNOMED
441829,Hyperosmolality and or hypernatremia,SNOMED
441855,Epiphora due to excess lacrimation,SNOMED
441918,"Emotional AND/OR mental disease in mother complicating pregnancy, childbirth AND/OR puerperium",SNOMED
441919,Twin pregnancy,SNOMED
441992,Open wound with complication,SNOMED
442068,Cellulitis and abscess of forearm,SNOMED
442082,Multiple pregnancy with malpresentation - delivered,SNOMED
442104,Benign neoplasm of descending colon,SNOMED
442108,Benign neoplasm of cecum,SNOMED
442116,Allergy to eggs,SNOMED
442158,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck",SNOMED
442256,Disorder of bursa of shoulder region,SNOMED
442350,Third degree burn of two OR more fingers including thumb,SNOMED
442355,"Gestation period, 37 weeks",SNOMED
442427,Cervical post-laminectomy syndrome,SNOMED
442555,Breathing painful,SNOMED
442601,Sedative abuse,SNOMED
442606,Blister of ankle without infection,SNOMED
442770,Disorder of ciliary body,SNOMED
442772,"Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy",SNOMED
442920,Mental disorder during pregnancy - baby delivered,SNOMED
442752,Muscle pain,SNOMED
442753,Furuncle of trunk,SNOMED
442764,Anal pain,SNOMED
442769,"Gestation period, 41 weeks",SNOMED
317002,Low blood pressure,SNOMED
442774,Intermittent claudication,SNOMED
442980,Hand joint stiff,SNOMED
442790,Childhood growth AND/OR development finding,SNOMED
443081,Drowning and non-fatal immersion,SNOMED
443111,Tenosynovitis of foot,SNOMED
443232,Eyelid and lacrimal drainage system laceration,SNOMED
443237,"Manic disorder, single episode",SNOMED
443327,Rectal abscess,SNOMED
442793,Diabetic complication,SNOMED
443368,Carbonic anhydrase inhibitor adverse reaction,SNOMED
443377,Antiallergenic drug poisoning,SNOMED
443381,Malignant tumor of sigmoid colon,SNOMED
443383,Malignant tumor of appendix,SNOMED
443200,Nervous system symptoms,SNOMED
443387,Malignant tumor of stomach,SNOMED
443396,Malignant tumor of large intestine,SNOMED
443410,Infective pneumonia,SNOMED
443421,Gallbladder and bile duct calculi,SNOMED
443446,Reflex sympathetic dystrophy of lower extremity,SNOMED
443464,Central pain syndrome,SNOMED
443530,Hematochezia,SNOMED
443535,Infection due to enterococcus,SNOMED
443537,Deep venous thrombosis of lower extremity,SNOMED
443558,Allergic rhinitis due to animal dander,SNOMED
443559,Drug-induced delusional disorder,SNOMED
443580,Systolic heart failure,SNOMED
443588,Malignant neoplasm of brain,SNOMED
443593,Ulcer of thigh,SNOMED
443211,Benign prostatic hypertrophy with outflow obstruction,SNOMED
317009,Asthma,SNOMED
317109,Respiratory arrest,SNOMED
443597,Chronic kidney disease stage 3,SNOMED
317248,Disorder of hematopoietic structure,SNOMED
317299,Disorder of vitreous body,SNOMED
443600,Localized infection of skin AND/OR subcutaneous tissue,SNOMED
443257,Swelling / lump finding,SNOMED
317376,Tachypnea,SNOMED
443284,Synovitis/tenosynovitis - hand,SNOMED
443612,Chronic kidney disease stage 4,SNOMED
443343,Disorder of female genital system,SNOMED
443357,Ankle joint finding,SNOMED
443365,Umbilical hernia with obstruction but no gangrene,SNOMED
443409,O/E left lower abdominal mass,SNOMED
443616,Refractory migraine without aura,SNOMED
317510,Leukemia,SNOMED
443677,Open wound of knee and/or leg and/or ankle,SNOMED
317585,Aortic aneurysm,SNOMED
443723,Disorder of cellular component of blood,SNOMED
443458,Closed fracture of facial bone,SNOMED
443460,Pathological fracture of femur,SNOMED
317893,Paroxysmal supraventricular tachycardia,SNOMED
443729,Peripheral circulatory disorder associated with type 2 diabetes mellitus,SNOMED
318186,Achalasia of esophagus,SNOMED
443733,Disorder of eye with type 2 diabetes mellitus,SNOMED
443734,Ketoacidosis in type 2 diabetes mellitus,SNOMED
443740,Corneal endothelial dystrophy,SNOMED
318247,Apnea in the newborn,SNOMED
443744,Bunion,SNOMED
318459,Respiratory insufficiency,SNOMED
443524,Mixed urinary incontinence,SNOMED
443767,Eye disorder due to diabetes mellitus,SNOMED
443788,Peritoneal adhesions with obstruction,SNOMED
443861,Open wound of foot except toes with complication,SNOMED
443870,Major laceration of liver without open wound into abdominal cavity,SNOMED
443556,Primary focal hyperhidrosis,SNOMED
443874,"Gestation period, 34 weeks",SNOMED
443913,Congenital anomaly of trachea,SNOMED
443923,Injury of peritoneum without open wound into abdominal cavity,SNOMED
443982,Traumatic amputation of thumb,SNOMED
444055,Thrombophlebitis of superficial veins of lower extremity,SNOMED
444093,Patient status finding,SNOMED
443563,Arteriosclerosis of coronary artery bypass graft,SNOMED
318556,Epistaxis,SNOMED
443564,Malignant neoplasm of bone,SNOMED
318566,Flushing,SNOMED
444100,Mood disorder,SNOMED
444101,Hypertensive heart failure,SNOMED
444124,"Malocclusion, Angle class III",SNOMED
444130,Injury of foot,SNOMED
444131,Injury of lower leg,SNOMED
443577,Asymmetrical sensorineural hearing loss,SNOMED
444188,Traumatic dislocation of joint of foot,SNOMED
444189,Injury of elbow,SNOMED
