procedure_concept_id,concept_name,vocabulary_id
2213421,Immunization administration by intranasal or oral route; each additional vaccine (single or combination vaccine/toxoid) (List separately in addition to code for primary procedure),CPT4
2213427,"Hepatitis A vaccine (HepA), adult dosage, for intramuscular use",CPT4
2213428,"Hepatitis A vaccine (HepA), pediatric/adolescent dosage-2 dose schedule, for intramuscular use",CPT4
2213430,"Hepatitis A and hepatitis B vaccine (HepA-HepB), adult dosage, for intramuscular use",CPT4
2213433,"Haemophilus influenzae type b vaccine (Hib), PRP-OMP conjugate, 3 dose schedule, for intramuscular use",CPT4
2213434,"Haemophilus influenzae type b vaccine (Hib), PRP-T conjugate, 4 dose schedule, for intramuscular use",CPT4
2213435,"Human Papillomavirus vaccine, types 6, 11, 16, 18, quadrivalent (4vHPV), 3 dose schedule, for intramuscular use",CPT4
2213437,"Influenza virus vaccine, trivalent (IIV3), split virus, preservative free, 0.25 mL dosage, for intramuscular use",CPT4
2213438,"Influenza virus vaccine, trivalent (IIV3), split virus, preservative free, 0.5 mL dosage, for intramuscular use",CPT4
2213440,"Influenza virus vaccine, trivalent (IIV3), split virus, 0.5 mL dosage, for intramuscular use",CPT4
2213442,"Influenza virus vaccine, trivalent, live (LAIV3), for intranasal use",CPT4
2213444,"Influenza virus vaccine (IIV), split virus, preservative free, enhanced immunogenicity via increased antigen content, for intramuscular use",CPT4
2213447,"Pneumococcal conjugate vaccine, 7 valent, for intramuscular use",CPT4
2213448,"Pneumococcal conjugate vaccine, 13 valent (PCV13), for intramuscular use",CPT4
2213449,"Rabies vaccine, for intramuscular use",CPT4
2213451,"Rotavirus vaccine, pentavalent (RV5), 3 dose schedule, live, for oral use",CPT4
2213454,"Typhoid vaccine, Vi capsular polysaccharide (ViCPs), for intramuscular use",CPT4
2213457,"Diphtheria, tetanus toxoids, acellular pertussis vaccine and inactivated poliovirus vaccine (DTaP-IPV), when administered to children 4 through 6 years of age, for intramuscular use",CPT4
2213458,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, Haemophilus influenzae type b, and inactivated poliovirus vaccine, (DTaP-IPV/Hib), for intramuscular use",CPT4
2213459,"Diphtheria, tetanus toxoids, and acellular pertussis vaccine (DTaP), when administered to individuals younger than 7 years, for intramuscular use",CPT4
2213462,"Tetanus toxoid adsorbed, for intramuscular use",CPT4
2213466,"Measles, mumps and rubella virus vaccine (MMR), live, for subcutaneous use",CPT4
2213469,"Measles, mumps, rubella, and varicella vaccine (MMRV), live, for subcutaneous use",CPT4
2213471,"Poliovirus vaccine, inactivated (IPV), for subcutaneous or intramuscular use",CPT4
2213472,"Tetanus and diphtheria toxoids adsorbed (Td), preservative free, when administered to individuals 7 years or older, for intramuscular use",CPT4
2213473,"Tetanus, diphtheria toxoids and acellular pertussis vaccine (Tdap), when administered to individuals 7 years or older, for intramuscular use",CPT4
2213474,"Varicella virus vaccine (VAR), live, for subcutaneous use",CPT4
2213475,"Yellow fever vaccine, live, for subcutaneous use",CPT4
2213480,"Diphtheria, tetanus toxoids, acellular pertussis vaccine, hepatitis B, and inactivated poliovirus vaccine (DTaP-HepB-IPV), for intramuscular use",CPT4
2213483,"Pneumococcal polysaccharide vaccine, 23-valent (PPSV23), adult or immunosuppressed patient dosage, when administered to individuals 2 years or older, for subcutaneous or intramuscular use",CPT4
2213484,"Meningococcal polysaccharide vaccine, serogroups A, C, Y, W-135, quadrivalent (MPSV4), for subcutaneous use",CPT4
2213485,"Meningococcal conjugate vaccine, serogroups A, C, Y and W-135, quadrivalent (MCV4 or MenACWY), for intramuscular use",CPT4
2213487,"Zoster (shingles) vaccine (HZV), live, for subcutaneous injection",CPT4
2213491,"Hepatitis B vaccine (HepB), pediatric/adolescent dosage, 3 dose schedule, for intramuscular use",CPT4
2213492,"Hepatitis B vaccine (HepB), adult dosage, 3 dose schedule, for intramuscular use",CPT4
2213545,"Family psychotherapy (without the patient present), 50 minutes",CPT4
2213546,"Family psychotherapy (conjoint psychotherapy) (with patient present), 50 minutes",CPT4
2213548,Group psychotherapy (other than of a multiple-family group),CPT4
2213552,Electroconvulsive therapy (includes necessary monitoring),CPT4
2213561,Unlisted psychiatric service or procedure,CPT4
2213572,Hemodialysis procedure with single evaluation by a physician or other qualified health care professional,CPT4
2213573,Hemodialysis procedure requiring repeated evaluation(s) with or without substantial revision of dialysis prescription,CPT4
2213576,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies), with single evaluation by a physician or other qualified health care professional",CPT4
2213577,"Dialysis procedure other than hemodialysis (eg, peritoneal dialysis, hemofiltration, or other continuous renal replacement therapies) requiring repeated evaluations by a physician or other qualified health care professional, with or without substantial revision of dialysis prescription",CPT4
2313605,Esophageal motility (manometric study of the esophagus and/or gastroesophageal junction) study with interpretation and report,CPT4
2313613,"Esophagus, gastroesophageal reflux test; with nasal catheter pH electrode(s) placement, recording, analysis and interpretation",CPT4
2313614,"Esophagus, gastroesophageal reflux test; with mucosal attached telemetry pH electrode placement, recording, analysis and interpretation",CPT4
2313616,"Esophageal function test, gastroesophageal reflux test with nasal catheter intraluminal impedance electrode(s) placement, recording, analysis and interpretation; prolonged (greater than 1 hour, up to 24 hours)",CPT4
2313627,Anorectal manometry,CPT4
2313633,"Ophthalmological services: medical examination and evaluation with initiation of diagnostic and treatment program; intermediate, new patient",CPT4
2313634,"Ophthalmological services: medical examination and evaluation with initiation of diagnostic and treatment program; comprehensive, new patient, 1 or more visits",CPT4
2313635,"Ophthalmological services: medical examination and evaluation, with initiation or continuation of diagnostic and treatment program; intermediate, established patient",CPT4
2313636,"Ophthalmological services: medical examination and evaluation, with initiation or continuation of diagnostic and treatment program; comprehensive, established patient, 1 or more visits",CPT4
2313637,Determination of refractive state,CPT4
2313640,Gonioscopy (separate procedure),CPT4
2313641,"Computerized corneal topography, unilateral or bilateral, with interpretation and report",CPT4
2313642,"Sensorimotor examination with multiple measurements of ocular deviation (eg, restrictive or paretic muscle with diplopia) with interpretation and report (separate procedure)",CPT4
2313646,"Visual field examination, unilateral or bilateral, with interpretation and report; intermediate examination (eg, at least 2 isopters on Goldmann perimeter, or semiquantitative, automated suprathreshold screening program, Humphrey suprathreshold automatic diagnostic test, Octopus program 33)",CPT4
2313647,"Visual field examination, unilateral or bilateral, with interpretation and report; extended examination (eg, Goldmann visual fields with at least 3 isopters plotted and static determination within the central 30°, or quantitative, automated threshold perimetry, Octopus program G-1, 32 or 42, Humphrey visual field analyzer full threshold programs 30-2, 24-2, or 30/60-2)",CPT4
2313652,Ophthalmic biometry by partial coherence interferometry with intraocular lens power calculation,CPT4
2313654,"Ophthalmoscopy, extended, with retinal drawing (eg, for retinal detachment, melanoma), with interpretation and report; initial",CPT4
2313655,"Ophthalmoscopy, extended, with retinal drawing (eg, for retinal detachment, melanoma), with interpretation and report; subsequent",CPT4
2313657,"Fluorescein angiography (includes multiframe imaging) with interpretation and report, unilateral or bilateral",CPT4
2313659,Fundus photography with interpretation and report,CPT4
2313666,"External ocular photography with interpretation and report for documentation of medical progress (eg, close-up photography, slit lamp photography, goniophotography, stereo-photography)",CPT4
2313699,Binocular microscopy (separate diagnostic procedure),CPT4
2313701,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",CPT4
2313702,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; group, 2 or more individuals",CPT4
2313704,Nasopharyngoscopy with endoscope (separate procedure),CPT4
2313705,"Nasal function studies (eg, rhinomanometry)",CPT4
2313709,Treatment of swallowing dysfunction and/or oral function for feeding,CPT4
2313716,"Caloric vestibular test, each irrigation (binaural, bithermal stimulation constitutes 4 tests), with recording",CPT4
2313719,Sinusoidal vertical axis rotational testing,CPT4
2313721,Computerized dynamic posturography,CPT4
2313722,"Screening test, pure tone, air only",CPT4
2313723,Pure tone audiometry (threshold); air only,CPT4
2313724,Pure tone audiometry (threshold); air and bone,CPT4
2313725,Speech audiometry threshold,CPT4
2313726,Speech audiometry threshold; with speech recognition,CPT4
2313727,Comprehensive audiometry threshold evaluation and speech recognition (92553 and 92556 combined),CPT4
2313735,Tympanometry (impedance testing),CPT4
2313744,Visual reinforcement audiometry (VRA),CPT4
2313745,Conditioning play audiometry,CPT4
2313748,Auditory evoked potentials for evoked response audiometry and/or testing of the central nervous system; comprehensive,CPT4
2313749,Auditory evoked potentials for evoked response audiometry and/or testing of the central nervous system; limited,CPT4
2313750,"Distortion product evoked otoacoustic emissions; limited evaluation (to confirm the presence or absence of hearing disorder, 3-6 frequencies) or transient evoked otoacoustic emissions, with interpretation and report",CPT4
2313753,Hearing aid examination and selection; monaural,CPT4
2313754,Hearing aid examination and selection; binaural,CPT4
2313755,Hearing aid check; monaural,CPT4
2313756,Hearing aid check; binaural,CPT4
2313758,Electroacoustic evaluation for hearing aid; binaural,CPT4
2313760,Evaluation for use and/or fitting of voice prosthetic device to supplement oral speech,CPT4
2313765,"Diagnostic analysis of cochlear implant, age 7 years or older; with programming",CPT4
2313766,"Diagnostic analysis of cochlear implant, age 7 years or older; subsequent reprogramming",CPT4
2313772,Evaluation of oral and pharyngeal swallowing function,CPT4
2313773,Motion fluoroscopic evaluation of swallowing function by cine or video recording,CPT4
2313774,Flexible endoscopic evaluation of swallowing by cine or video recording,CPT4
2313783,Evaluation of auditory rehabilitation status; first hour,CPT4
2313784,Evaluation of auditory rehabilitation status; each additional 15 minutes (List separately in addition to code for primary procedure),CPT4
2313788,Unlisted otorhinolaryngological service or procedure,CPT4
2313789,"Cardiopulmonary resuscitation (eg, in cardiac arrest)",CPT4
2313791,"Cardioversion, elective, electrical conversion of arrhythmia; external",CPT4
2313799,"Endoluminal imaging of coronary vessel or graft using intravascular ultrasound (IVUS) or optical coherence tomography (OCT) during diagnostic evaluation and/or therapeutic intervention including imaging supervision, interpretation and report; initial vessel (List separately in addition to code for primary procedure)",CPT4
2313800,"Endoluminal imaging of coronary vessel or graft using intravascular ultrasound (IVUS) or optical coherence tomography (OCT) during diagnostic evaluation and/or therapeutic intervention including imaging supervision, interpretation and report; each additional vessel (List separately in addition to code for primary procedure)",CPT4
2313815,"Electrocardiogram, routine ECG with at least 12 leads; tracing only, without interpretation and report",CPT4
2313821,"Cardiovascular stress test using maximal or submaximal treadmill or bicycle exercise, continuous electrocardiographic monitoring, and/or pharmacological stress; tracing only, without interpretation and report",CPT4
2313826,"Rhythm ECG, 1-3 leads; tracing only without interpretation and report",CPT4
2313829,"External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; recording (includes connection, recording, and disconnection)",CPT4
2313830,External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; scanning analysis with report,CPT4
