concept_id,concept_name,vocabulary_id,table
72566,"Primary malignant neoplasm of pelvic bones, sacrum and coccyx",SNOMED,condition_occurrence
31967,Nausea,SNOMED,condition_occurrence
72576,Benign tumor of breast,SNOMED,condition_occurrence
72266,Secondary malignant neoplasm of pleura,SNOMED,condition_occurrence
72407,Effusion of joint of shoulder region,SNOMED,condition_occurrence
72693,Poor fetal growth affecting management,SNOMED,condition_occurrence
72708,Traumatic arthropathy of the shoulder region,SNOMED,condition_occurrence
72715,Exostosis,SNOMED,condition_occurrence
24134,Neck pain,SNOMED,condition_occurrence
72413,Nontraumatic rupture of muscle,SNOMED,condition_occurrence
72415,Synovial plica,SNOMED,condition_occurrence
24974,Stenosis of larynx,SNOMED,condition_occurrence
72421,Solitary bone cyst,SNOMED,condition_occurrence
25211,Iatrogenic pituitary disorder,SNOMED,condition_occurrence
72737,Microcalcifications of the breast,SNOMED,condition_occurrence
25572,Disorder of salivary gland,SNOMED,condition_occurrence
25748,Overlapping malignant neoplasm of esophagus,SNOMED,condition_occurrence
73045,Sprain of hand,SNOMED,condition_occurrence
73075,Contusion of upper limb,SNOMED,condition_occurrence
72457,Closed fracture of sacrum AND/OR coccyx without spinal cord injury,SNOMED,condition_occurrence
72712,Synovial cyst,SNOMED,condition_occurrence
25844,Ulcer of esophagus,SNOMED,condition_occurrence
72986,Disorder of lower leg,SNOMED,condition_occurrence
73153,Malignant neoplasm of lateral wall of urinary bladder,SNOMED,condition_occurrence
73231,Arthralgia of temporomandibular joint,SNOMED,condition_occurrence
26378,Hyperpituitarism,SNOMED,condition_occurrence
73366,Crushing injury of lower leg,SNOMED,condition_occurrence
73378,Frostbite of foot,SNOMED,condition_occurrence
72993,"Localized, primary osteoarthritis",SNOMED,condition_occurrence
73560,Calcaneal spur,SNOMED,condition_occurrence
73575,Deformity of toe,SNOMED,condition_occurrence
72995,Contracture of joint of hand,SNOMED,condition_occurrence
26727,Hematemesis,SNOMED,condition_occurrence
73001,Myositis,SNOMED,condition_occurrence
27321,Persistent vomiting,SNOMED,condition_occurrence
72990,Localized osteoarthrosis uncertain if primary OR secondary,SNOMED,condition_occurrence
73008,Enthesopathy,SNOMED,condition_occurrence
73041,Closed fracture of five ribs,SNOMED,condition_occurrence
73026,Abnormal breath sounds,SNOMED,condition_occurrence
73065,"Contusion, genital organs",SNOMED,condition_occurrence
73267,Breech malpresentation successfully converted to cephalic presentation,SNOMED,condition_occurrence
73090,Contusion of foot,SNOMED,condition_occurrence
73290,Contracture of joint,SNOMED,condition_occurrence
27587,Disturbance of salivary secretion,SNOMED,condition_occurrence
73300,Radial styloid tenosynovitis,SNOMED,condition_occurrence
27918,Eosinophilic esophagitis,SNOMED,condition_occurrence
73301,Synovitis/tenosynovitis - wrist,SNOMED,condition_occurrence
28109,Carcinoma in situ of esophagus,SNOMED,condition_occurrence
73336,Closed traumatic dislocation ankle joint,SNOMED,condition_occurrence
73302,Curvature of spine,SNOMED,condition_occurrence
73546,Disorder of breast associated with childbirth,SNOMED,condition_occurrence
28457,Hypertrophy of tonsils,SNOMED,condition_occurrence
73341,Closed fracture of head of radius,SNOMED,condition_occurrence
28714,Syndrome of diencephalo-hypophyseal origin,SNOMED,condition_occurrence
73383,Third degree burn of foot,SNOMED,condition_occurrence
73561,Loose body in joint of shoulder region,SNOMED,condition_occurrence
73562,Solitary sacroiliitis,SNOMED,condition_occurrence
73564,Full thickness rotator cuff tear,SNOMED,condition_occurrence
73571,Pathological fracture,SNOMED,condition_occurrence
73574,Nonunion of fracture,SNOMED,condition_occurrence
73840,"Localized, primary osteoarthritis of the shoulder region",SNOMED,condition_occurrence
29735,Candidiasis of mouth,SNOMED,condition_occurrence
73614,Closed fracture of seven ribs,SNOMED,condition_occurrence
73673,Disorder of prosthetic joint,SNOMED,condition_occurrence
73904,"Open wound of buttock, uncomplicated",SNOMED,condition_occurrence
73843,Synovial cyst of popliteal space,SNOMED,condition_occurrence
73906,Open wound of wrist with tendon involvement,SNOMED,condition_occurrence
73712,Malignant tumor of vault of bladder,SNOMED,condition_occurrence
73923,Contusion of upper arm,SNOMED,condition_occurrence
30133,Acute laryngitis,SNOMED,condition_occurrence
30441,Sialolithiasis,SNOMED,condition_occurrence
30515,Congenital stenosis of esophagus,SNOMED,condition_occurrence
73925,Burn of upper limb,SNOMED,condition_occurrence
74188,Closed fracture of rib,SNOMED,condition_occurrence
30679,Benign neoplasm of major salivary gland,SNOMED,condition_occurrence
74114,Cellulitis and abscess of foot excluding toe,SNOMED,condition_occurrence
74458,Enthesopathy of knee,SNOMED,condition_occurrence
74470,Congenital anomaly of upper limb,SNOMED,condition_occurrence
74130,Thoracic spondylosis without myelopathy,SNOMED,condition_occurrence
74511,Open wound of knee and/or leg and/or ankle with complication,SNOMED,condition_occurrence
74135,Disorder of synovium,SNOMED,condition_occurrence
31610,Disorder of esophagus,SNOMED,condition_occurrence
74635,Lumbosacral radiculopathy,SNOMED,condition_occurrence
73754,Restless legs,SNOMED,condition_occurrence
74138,Pathological fracture of vertebra,SNOMED,condition_occurrence
74216,Injury of nerves at shoulder and upper arm level,SNOMED,condition_occurrence
72459,Closed fracture of two ribs,SNOMED,condition_occurrence
74698,Breech presentation,SNOMED,condition_occurrence
73801,Scrotal varices,SNOMED,condition_occurrence
74415,Genitourinary tract infection in pregnancy - not delivered,SNOMED,condition_occurrence
74472,Congenital deformity of foot,SNOMED,condition_occurrence
74522,Third degree burn of chest wall,SNOMED,condition_occurrence
72465,Closed fracture of one or more phalanges of hand,SNOMED,condition_occurrence
74719,Ulcer of foot,SNOMED,condition_occurrence
72521,Immersion foot,SNOMED,condition_occurrence
74806,Open wound of finger with complication,SNOMED,condition_occurrence
74582,Primary malignant neoplasm of rectum,SNOMED,condition_occurrence
74606,Benign neoplasm of bone,SNOMED,condition_occurrence
72578,Neoplasm of uncertain behavior of breast,SNOMED,condition_occurrence
72786,"Burn of single finger, not thumb",SNOMED,condition_occurrence
74723,Arthropathy associated with a neurological disorder,SNOMED,condition_occurrence
74726,Dislocation of joint,SNOMED,condition_occurrence
73036,Closed fracture of olecranon process of ulna,SNOMED,condition_occurrence
74729,"Ganglion and cyst of synovium, tendon and bursa",SNOMED,condition_occurrence
74763,Open fracture of olecranon process of ulna,SNOMED,condition_occurrence
73819,Pain of breast,SNOMED,condition_occurrence
74777,Closed fracture of talus,SNOMED,condition_occurrence
74809,Crushing injury of hand,SNOMED,condition_occurrence
74892,Articular gout,SNOMED,condition_occurrence
73866,Congenital anomaly of breast,SNOMED,condition_occurrence
75043,Hemarthrosis of knee,SNOMED,condition_occurrence
73884,Closed fracture of three ribs,SNOMED,condition_occurrence
74052,Labyrinthitis,SNOMED,condition_occurrence
75051,Derangement of posterior horn of medial meniscus,SNOMED,condition_occurrence
75052,Enthesopathy of wrist AND/OR carpus,SNOMED,condition_occurrence
74125,Inflammatory polyarthropathy,SNOMED,condition_occurrence
73089,Contusion of buttock,SNOMED,condition_occurrence
74127,Contracture of elbow joint,SNOMED,condition_occurrence
74174,Urinary symptoms,SNOMED,condition_occurrence
73241,Anal and rectal polyp,SNOMED,condition_occurrence
73338,Sprain of lateral collateral ligament of knee,SNOMED,condition_occurrence
74194,Sprain of spinal ligament,SNOMED,condition_occurrence
74250,Burn of foot,SNOMED,condition_occurrence
73537,Breech presentation - delivered,SNOMED,condition_occurrence
74396,Temporomandibular joint disorder,SNOMED,condition_occurrence
75004,Frank hematuria,SNOMED,condition_occurrence
75091,Closed fracture of carpal bone,SNOMED,condition_occurrence
75206,"Benign neoplasm of pelvic bones, sacrum and coccyx",SNOMED,condition_occurrence
75385,"Closed fracture distal humerus, lateral epicondyle",SNOMED,condition_occurrence
75389,Current tear of lateral cartilage AND/OR meniscus of knee,SNOMED,condition_occurrence
75488,Primary malignant neoplasm of vertebral column,SNOMED,condition_occurrence
75605,"Fetal death, affecting management of mother",SNOMED,condition_occurrence
75620,Traumatic arthropathy of the ankle and/or foot,SNOMED,condition_occurrence
75637,Acquired postural kyphosis,SNOMED,condition_occurrence
74464,Idiopathic scoliosis AND/OR kyphoscoliosis,SNOMED,condition_occurrence
74469,Light-for-dates without fetal malnutrition,SNOMED,condition_occurrence
75652,Congenital valgus deformity of foot,SNOMED,condition_occurrence
75709,Third degree burn of upper limb,SNOMED,condition_occurrence
75863,Chronic interstitial cystitis,SNOMED,condition_occurrence
75865,Disorder of the urinary system,SNOMED,condition_occurrence
75053,Fracture of bone,SNOMED,condition_occurrence
75065,Acquired deformity of spine,SNOMED,condition_occurrence
74728,Synovitis and tenosynovitis,SNOMED,condition_occurrence
74768,Closed fracture of triquetral bone of wrist,SNOMED,condition_occurrence
75121,Burn of lower leg,SNOMED,condition_occurrence
75346,Derangement of meniscus,SNOMED,condition_occurrence
75354,Osteochondropathy,SNOMED,condition_occurrence
73553,Arthropathy,SNOMED,condition_occurrence
73576,Acquired chest and rib deformity,SNOMED,condition_occurrence
75095,Closed fracture of ankle,SNOMED,condition_occurrence
75365,Oliguria and anuria,SNOMED,condition_occurrence
73649,Contusion of finger,SNOMED,condition_occurrence
73841,Multiple stiff joints,SNOMED,condition_occurrence
73889,Sprain of distal tibiofibular ligament,SNOMED,condition_occurrence
75576,Irritable bowel syndrome,SNOMED,condition_occurrence
75580,Chronic ulcerative proctitis,SNOMED,condition_occurrence
75617,Degenerative joint disease involving multiple joints,SNOMED,condition_occurrence
75634,Fracture malunion,SNOMED,condition_occurrence
75650,Proteinuria,SNOMED,condition_occurrence
75708,Foreign body in anus and rectum,SNOMED,condition_occurrence
75909,Disorder of bone,SNOMED,condition_occurrence
74132,Degeneration of lumbosacral intervertebral disc,SNOMED,condition_occurrence
75128,Injury of chest wall,SNOMED,condition_occurrence
74189,Sprain of cruciate ligament of knee,SNOMED,condition_occurrence
75311,Fibrosclerosis of breast,SNOMED,condition_occurrence
75406,Crushing injury of finger,SNOMED,condition_occurrence
75426,Burn of hand,SNOMED,condition_occurrence
75668,Sprain of sacroiliac region,SNOMED,condition_occurrence
75686,Open wound of hand except fingers with complication,SNOMED,condition_occurrence
75689,Contusion of breast,SNOMED,condition_occurrence
75721,Prosthetic joint mechanical failure,SNOMED,condition_occurrence
75897,Polyarthropathy,SNOMED,condition_occurrence
76240,Closed fracture pubis,SNOMED,condition_occurrence
74725,Displacement of cervical intervertebral disc without myelopathy,SNOMED,condition_occurrence
74786,Internal injury of chest,SNOMED,condition_occurrence
74816,Contusion of toe,SNOMED,condition_occurrence
76482,Missed miscarriage,SNOMED,condition_occurrence
76835,Closed traumatic dislocation of elbow joint,SNOMED,condition_occurrence
77066,Derangement of medial meniscus,SNOMED,condition_occurrence
74855,Genital herpes simplex,SNOMED,condition_occurrence
77067,Bucket handle tear of lateral meniscus of knee,SNOMED,condition_occurrence
75010,Fibroadenosis of breast,SNOMED,condition_occurrence
76161,Impotence of organic origin,SNOMED,condition_occurrence
77081,Tibialis tendinitis,SNOMED,condition_occurrence
77403,Closed fracture of vertebral column without spinal cord injury,SNOMED,condition_occurrence
77455,Burn of chest wall,SNOMED,condition_occurrence
77631,"Localized, secondary osteoarthritis of the shoulder region",SNOMED,condition_occurrence
77647,Mallet finger,SNOMED,condition_occurrence
76194,Osteoarthrosis involving multiple sites but not designated as generalized,SNOMED,condition_occurrence
77650,Aseptic necrosis of bone,SNOMED,condition_occurrence
76472,Dysplasia of anus,SNOMED,condition_occurrence
76508,Infective myositis,SNOMED,condition_occurrence
77812,Malignant neoplasm of anterior wall of urinary bladder,SNOMED,condition_occurrence
77960,Joint finding,SNOMED,condition_occurrence
76545,Closed traumatic dislocation of patellofemoral joint,SNOMED,condition_occurrence
77961,Disseminated idiopathic skeletal hyperostosis,SNOMED,condition_occurrence
76563,Late effect of burn of wrist AND/OR hand,SNOMED,condition_occurrence
77987,Respiratory finding of chest,SNOMED,condition_occurrence
78015,"Open wound of chest wall, uncomplicated",SNOMED,condition_occurrence
78093,Primary malignant neoplasm of pleura,SNOMED,condition_occurrence
78149,Congenital hereditary muscular dystrophy,SNOMED,condition_occurrence
78267,Closed anterior dislocation of humerus,SNOMED,condition_occurrence
78308,Osteolysis,SNOMED,condition_occurrence
75036,"Localized, primary osteoarthritis of the hand",SNOMED,condition_occurrence
75039,Loose body in knee,SNOMED,condition_occurrence
78472,Microscopic hematuria,SNOMED,condition_occurrence
75337,Cellulitis and abscess of buttock,SNOMED,condition_occurrence
75343,Contracture of hip joint,SNOMED,condition_occurrence
76611,Injury of shoulder region,SNOMED,condition_occurrence
76685,Myasthenia gravis,SNOMED,condition_occurrence
76745,Capsular breast contracture of breast implant,SNOMED,condition_occurrence
75344,Intervertebral disc disorder,SNOMED,condition_occurrence
75382,Closed fractures of tarsal AND metatarsal bones,SNOMED,condition_occurrence
75408,Second degree burn of elbow,SNOMED,condition_occurrence
75623,Old anterior cruciate ligament disruption,SNOMED,condition_occurrence
75667,Sprain of calcaneofibular ligament,SNOMED,condition_occurrence
75690,Third degree burn of ankle,SNOMED,condition_occurrence
75756,Malignant neoplasm of posterior wall of urinary bladder,SNOMED,condition_occurrence
76786,Derangement of knee,SNOMED,condition_occurrence
76002,Mechanical complication due to breast prosthesis,SNOMED,condition_occurrence
76191,Disorder of upper arm,SNOMED,condition_occurrence
76202,Non-traumatic rupture of Achilles tendon,SNOMED,condition_occurrence
76273,Open wound of shoulder region without complication,SNOMED,condition_occurrence
76388,Post-thoracotomy pain syndrome,SNOMED,condition_occurrence
76836,Sprain of knee and leg,SNOMED,condition_occurrence
76870,Third degree burn of wrist,SNOMED,condition_occurrence
76565,Contusion of shoulder region,SNOMED,condition_occurrence
76573,Third degree burn of hand,SNOMED,condition_occurrence
76756,Breech presentation with antenatal problem,SNOMED,condition_occurrence
77072,Joint effusion of ankle AND/OR foot,SNOMED,condition_occurrence
76783,Recurrent dislocation of ankle AND/OR foot,SNOMED,condition_occurrence
76790,Hypermobility syndrome,SNOMED,condition_occurrence
76791,Acquired deformity of hip,SNOMED,condition_occurrence
76797,Congenital malformation of genital organs,SNOMED,condition_occurrence
77139,Open wound of finger without complication,SNOMED,condition_occurrence
77030,Disorder of breast,SNOMED,condition_occurrence
77338,Malposition and malpresentation of fetus,SNOMED,condition_occurrence
77637,Recurrent dislocation of knee,SNOMED,condition_occurrence
77638,Displacement of intervertebral disc without myelopathy,SNOMED,condition_occurrence
77644,Adhesive capsulitis of shoulder,SNOMED,condition_occurrence
77079,Spinal stenosis,SNOMED,condition_occurrence
77129,Closed fracture of pelvis,SNOMED,condition_occurrence
77146,Open wound of finger with tendon involvement,SNOMED,condition_occurrence
75860,Constipation,SNOMED,condition_occurrence
77162,Injury of ankle,SNOMED,condition_occurrence
77373,Congenital deformity of hip joint,SNOMED,condition_occurrence
75911,Acquired hallux valgus,SNOMED,condition_occurrence
75941,Closed fracture of one rib,SNOMED,condition_occurrence
75954,Sprain of interphalangeal joint of finger,SNOMED,condition_occurrence
75994,Third degree burn of shoulder,SNOMED,condition_occurrence
76150,Ulcer of rectum,SNOMED,condition_occurrence
76153,Low compliance bladder,SNOMED,condition_occurrence
76503,Contracture of joint of shoulder region,SNOMED,condition_occurrence
76542,Open fracture of one or more phalanges of hand,SNOMED,condition_occurrence
76574,Third degree burn of lower leg,SNOMED,condition_occurrence
77421,Open wound of hand except fingers without complication,SNOMED,condition_occurrence
76725,Anal fissure,SNOMED,condition_occurrence
76737,Hydrocele,SNOMED,condition_occurrence
77635,Disorder of hand,SNOMED,condition_occurrence
76887,Disorders of urogenital prostheses or implants,SNOMED,condition_occurrence
77025,Diverticulitis of colon,SNOMED,condition_occurrence
78508,Arthralgia of the ankle and/or foot,SNOMED,condition_occurrence
78518,Finding of shoulder joint,SNOMED,condition_occurrence
78771,Labyrinthine dysfunction,SNOMED,condition_occurrence
79165,Closed Monteggia's fracture,SNOMED,condition_occurrence
79833,Ménière's disease,SNOMED,condition_occurrence
77074,Joint pain,SNOMED,condition_occurrence
77076,Diastasis of muscle,SNOMED,condition_occurrence
77131,Open fracture of talus,SNOMED,condition_occurrence
79864,Hematuria syndrome,SNOMED,condition_occurrence
79873,Urolith,SNOMED,condition_occurrence
79916,Acquired hallux rigidus,SNOMED,condition_occurrence
79938,Closed fracture of scapula,SNOMED,condition_occurrence
80045,Primary malignant neoplasm of anus,SNOMED,condition_occurrence
80182,Dermatomyositis,SNOMED,condition_occurrence
80189,Displacement of lumbar intervertebral disc without myelopathy,SNOMED,condition_occurrence
80482,Suppurative arthritis,SNOMED,condition_occurrence
80504,Acquired genu valgum,SNOMED,condition_occurrence
77234,Benign neoplasm of colon,SNOMED,condition_occurrence
80509,Bone cyst,SNOMED,condition_occurrence
80512,Acquired kyphosis,SNOMED,condition_occurrence
77310,Deep vein phlebitis and thrombophlebitis of the leg,SNOMED,condition_occurrence
77317,Chronic ulcerative rectosigmoiditis,SNOMED,condition_occurrence
77395,Current tear of semilunar cartilage,SNOMED,condition_occurrence
80552,Closed fracture of scaphoid bone of wrist,SNOMED,condition_occurrence
77437,Third degree burn of upper arm,SNOMED,condition_occurrence
77517,Benign neoplasm of scapula and long bones of upper limb,SNOMED,condition_occurrence
77630,Disorder of shoulder,SNOMED,condition_occurrence
77734,Contusion of lower leg,SNOMED,condition_occurrence
77646,Disorder of bone and articular cartilage,SNOMED,condition_occurrence
77955,Articular cartilage disorder of shoulder region,SNOMED,condition_occurrence
78011,Sprain of metacarpophalangeal joint,SNOMED,condition_occurrence
78193,Orchitis and epididymitis,SNOMED,condition_occurrence
78227,Degenerative joint disease of hand,SNOMED,condition_occurrence
77673,Sign or symptom of the urinary system,SNOMED,condition_occurrence
80767,Breast lump,SNOMED,condition_occurrence
80800,Polymyositis,SNOMED,condition_occurrence
77702,Multiple closed fractures of pelvis with disruption of pelvic circle,SNOMED,condition_occurrence
80802,"Localized, secondary osteoarthritis",SNOMED,condition_occurrence
77719,Open wound of upper arm without complication,SNOMED,condition_occurrence
80852,Closed fracture of four ribs,SNOMED,condition_occurrence
78228,Joint derangement,SNOMED,condition_occurrence
80861,Closed fracture of ischium,SNOMED,condition_occurrence
80874,Open wound of multiple sites of one upper limb without complication,SNOMED,condition_occurrence
81106,Acquired genu varum,SNOMED,condition_occurrence
77965,Acquired trigger finger,SNOMED,condition_occurrence
81175,Contusion of chest,SNOMED,condition_occurrence
81186,Contusion of wrist,SNOMED,condition_occurrence
81303,Labyrinthine disorder,SNOMED,condition_occurrence
81357,Genitourinary tract infection in pregnancy - delivered,SNOMED,condition_occurrence
78234,Hand joint pain,SNOMED,condition_occurrence
78236,Muscle atrophy,SNOMED,condition_occurrence
78237,Bicipital tenosynovitis,SNOMED,condition_occurrence
